booking_id,booking_date,checkin_date,room_type,num_guests,lead_time,canceled,no_show
BKG63303,2024-12-24,2022-01-07,Standard,1,-1082,0,0
BKG68047,2024-12-18,2022-01-07,Suite,2,-1076,1,0
BKG68894,2024-12-27,2022-01-07,Standard,2,-1085,0,0
BKG66283,2022-01-04,2022-01-07,Standard,1,3,0,0
BKG69705,2024-12-14,2022-01-07,Suite,3,-1072,0,0
BKG69947,2024-12-23,2022-01-07,Suite,1,-1081,0,1
BKG65556,2022-01-01,2022-01-07,Deluxe,1,6,0,0
BKG62756,2022-01-04,2022-01-07,Deluxe,1,3,0,0
BKG61375,2022-01-06,2022-01-07,Suite,1,1,0,0
BKG61554,2024-12-30,2022-01-07,Suite,1,-1088,0,0
BKG61956,2024-12-13,2022-01-07,Suite,1,-1071,0,0
BKG64826,2024-12-20,2022-01-07,Standard,1,-1078,0,0
BKG63210,2024-12-25,2022-01-07,Suite,2,-1083,0,0
BKG66056,2022-01-06,2022-01-07,Suite,1,1,0,0
BKG62892,2024-12-16,2022-01-07,Suite,1,-1074,1,0
BKG64685,2024-12-16,2022-01-07,Suite,3,-1074,1,0
BKG66122,2024-12-20,2022-01-07,Standard,2,-1078,0,0
BKG66402,2024-12-10,2022-01-07,Suite,3,-1068,0,0
BKG64069,2024-12-13,2022-01-07,Standard,1,-1071,1,0
BKG61355,2022-01-06,2022-01-07,Deluxe,2,1,0,0
BKG69248,2024-12-19,2022-01-07,Suite,1,-1077,0,0
BKG61795,2024-12-09,2022-01-07,Deluxe,1,-1067,0,0
BKG66117,2022-01-01,2022-01-07,Suite,3,6,0,0
BKG61520,2024-12-09,2022-01-07,Standard,3,-1067,0,0
BKG67579,2024-12-12,2022-01-07,Deluxe,3,-1070,0,0
BKG63714,2024-12-20,2022-01-07,Standard,2,-1078,0,0
BKG63909,2024-12-27,2022-01-07,Standard,3,-1085,0,0
BKG65393,2024-12-21,2022-01-07,Standard,3,-1079,0,0
BKG69639,2024-12-19,2022-01-07,Standard,1,-1077,0,0
BKG64656,2024-12-28,2022-01-07,Suite,1,-1086,0,0
BKG66680,2024-12-09,2022-01-07,Standard,1,-1067,1,0
BKG66708,2024-12-13,2022-01-07,Deluxe,2,-1071,0,0
BKG61319,2024-12-13,2022-01-07,Standard,1,-1071,0,0
BKG67800,2024-12-19,2022-01-07,Suite,1,-1077,0,0
BKG63763,2024-12-31,2022-01-07,Deluxe,3,-1089,0,1
BKG63944,2022-01-03,2022-01-07,Deluxe,3,4,0,0
BKG69954,2024-12-27,2022-01-07,Deluxe,2,-1085,0,0
BKG66300,2022-01-02,2022-01-07,Standard,3,5,0,0
BKG66806,2024-12-13,2022-01-07,Suite,1,-1071,0,0
BKG61490,2024-12-27,2022-01-07,Suite,2,-1085,0,0
BKG67821,2024-12-21,2022-01-07,Deluxe,1,-1079,0,0
BKG65800,2022-01-05,2022-01-07,Standard,3,2,0,0
BKG77337,2022-01-07,2022-01-08,Suite,1,1,0,0
BKG73440,2024-12-27,2022-01-08,Standard,3,-1084,0,0
BKG75771,2024-12-16,2022-01-08,Deluxe,1,-1073,0,0
BKG79184,2024-12-27,2022-01-08,Standard,2,-1084,0,0
BKG78913,2024-12-15,2022-01-08,Suite,3,-1072,0,0
BKG74614,2024-12-29,2022-01-08,Standard,2,-1086,0,0
BKG79626,2024-12-19,2022-01-08,Suite,2,-1076,0,0
BKG71103,2024-12-15,2022-01-08,Deluxe,2,-1072,0,0
BKG71714,2022-01-07,2022-01-08,Suite,1,1,0,0
BKG75118,2024-12-14,2022-01-08,Standard,1,-1071,0,0
BKG71296,2022-01-04,2022-01-08,Standard,2,4,0,0
BKG76639,2022-01-01,2022-01-08,Standard,2,7,1,0
BKG73732,2024-12-31,2022-01-08,Suite,1,-1088,0,0
BKG75004,2024-12-13,2022-01-08,Standard,2,-1070,1,0
BKG72946,2022-01-05,2022-01-08,Standard,1,3,0,0
BKG73424,2022-01-06,2022-01-08,Standard,3,2,0,0
BKG77534,2022-01-02,2022-01-08,Suite,3,6,0,0
BKG75671,2024-12-11,2022-01-08,Standard,1,-1068,0,0
BKG72639,2022-01-01,2022-01-08,Suite,2,7,0,0
BKG72611,2024-12-19,2022-01-08,Suite,2,-1076,0,0
BKG73067,2024-12-11,2022-01-08,Standard,3,-1068,0,0
BKG71068,2024-12-28,2022-01-08,Suite,3,-1085,0,0
BKG71211,2024-12-12,2022-01-08,Suite,1,-1069,0,0
BKG73329,2024-12-27,2022-01-08,Standard,1,-1084,0,0
BKG77224,2024-12-15,2022-01-08,Deluxe,3,-1072,0,0
BKG79173,2024-12-16,2022-01-08,Deluxe,1,-1073,1,0
BKG73019,2024-12-20,2022-01-08,Standard,2,-1077,0,0
BKG72477,2024-12-29,2022-01-08,Standard,2,-1086,0,0
BKG74439,2024-12-22,2022-01-08,Suite,2,-1079,1,0
BKG74397,2024-12-29,2022-01-08,Deluxe,2,-1086,0,0
BKG78205,2024-12-29,2022-01-08,Standard,3,-1086,0,0
BKG73134,2024-12-29,2022-01-08,Suite,1,-1086,0,0
BKG77234,2024-12-21,2022-01-08,Deluxe,3,-1078,0,0
BKG77732,2024-12-11,2022-01-08,Standard,1,-1068,0,0
BKG79772,2024-12-28,2022-01-08,Deluxe,1,-1085,0,0
BKG76257,2024-12-26,2022-01-08,Suite,1,-1083,0,1
BKG74807,2024-12-24,2022-01-08,Standard,2,-1081,0,0
BKG74171,2022-01-07,2022-01-08,Deluxe,3,1,1,0
BKG73606,2022-01-05,2022-01-08,Suite,3,3,0,0
BKG72279,2024-12-30,2022-01-08,Suite,3,-1087,1,0
BKG76869,2024-12-16,2022-01-08,Suite,2,-1073,0,0
BKG72764,2024-12-15,2022-01-08,Standard,1,-1072,0,0
BKG73178,2024-12-27,2022-01-08,Deluxe,3,-1084,0,0
BKG76016,2024-12-30,2022-01-08,Deluxe,3,-1087,0,1
BKG78216,2024-12-10,2022-01-08,Deluxe,2,-1067,0,0
BKG77974,2024-12-10,2022-01-08,Suite,3,-1067,0,0
BKG76861,2024-12-23,2022-01-08,Deluxe,3,-1080,0,0
BKG76191,2022-01-02,2022-01-08,Deluxe,3,6,0,0
BKG72276,2024-12-13,2022-01-08,Deluxe,2,-1070,0,0
BKG73343,2024-12-16,2022-01-08,Standard,1,-1073,0,0
BKG74360,2024-12-15,2022-01-08,Deluxe,2,-1072,0,0
BKG72158,2022-01-02,2022-01-08,Standard,3,6,0,0
BKG74183,2022-01-03,2022-01-08,Standard,3,5,0,0
BKG77644,2022-01-02,2022-01-08,Standard,3,6,0,1
BKG76450,2022-01-03,2022-01-08,Standard,1,5,0,0
BKG78441,2024-12-27,2022-01-08,Deluxe,2,-1084,0,0
BKG71895,2024-12-11,2022-01-08,Standard,1,-1068,0,0
BKG78821,2024-12-17,2022-01-08,Standard,2,-1074,0,0
BKG77175,2024-12-24,2022-01-08,Suite,1,-1081,0,0
BKG74482,2024-12-16,2022-01-08,Suite,1,-1073,0,0
BKG75167,2024-12-31,2022-01-08,Standard,2,-1088,0,0
BKG73857,2024-12-29,2022-01-08,Suite,1,-1086,0,0
BKG76981,2022-01-07,2022-01-08,Deluxe,2,1,0,0
BKG74212,2024-12-28,2022-01-08,Suite,2,-1085,0,0
BKG75796,2024-12-21,2022-01-08,Suite,3,-1078,0,0
BKG79553,2024-12-19,2022-01-08,Standard,1,-1076,0,0
BKG79147,2024-12-28,2022-01-08,Standard,2,-1085,1,0
BKG71190,2024-12-19,2022-01-08,Suite,2,-1076,0,0
BKG76279,2024-12-26,2022-01-08,Standard,2,-1083,0,0
BKG79418,2024-12-24,2022-01-08,Standard,1,-1081,1,0
BKG79730,2024-12-25,2022-01-08,Deluxe,3,-1082,0,0
BKG73927,2024-12-16,2022-01-08,Suite,2,-1073,1,0
BKG75480,2024-12-28,2022-01-08,Suite,1,-1085,0,0
BKG75300,2024-12-29,2022-01-08,Standard,2,-1086,0,0
BKG78740,2022-01-01,2022-01-08,Deluxe,2,7,0,0
BKG78769,2024-12-25,2022-01-08,Standard,3,-1082,0,1
BKG76538,2024-12-23,2022-01-08,Suite,1,-1080,1,0
BKG81890,2022-01-05,2022-01-09,Deluxe,1,4,1,0
BKG83696,2022-01-06,2022-01-09,Standard,2,3,0,0
BKG86895,2024-12-27,2022-01-09,Standard,3,-1083,0,0
BKG89287,2024-12-20,2022-01-09,Suite,3,-1076,0,0
BKG84377,2024-12-28,2022-01-09,Deluxe,3,-1084,1,0
BKG87485,2024-12-28,2022-01-09,Deluxe,3,-1084,1,0
BKG86165,2022-01-02,2022-01-09,Suite,2,7,0,1
BKG84258,2022-01-04,2022-01-09,Standard,1,5,1,0
BKG84484,2022-01-08,2022-01-09,Suite,3,1,0,0
BKG87074,2024-12-23,2022-01-09,Deluxe,2,-1079,0,0
BKG81666,2024-12-18,2022-01-09,Standard,1,-1074,0,0
BKG89204,2024-12-31,2022-01-09,Suite,3,-1087,0,0
BKG86053,2022-01-02,2022-01-09,Deluxe,2,7,1,0
BKG85183,2024-12-19,2022-01-09,Deluxe,2,-1075,0,0
BKG86183,2022-01-04,2022-01-09,Suite,2,5,1,0
BKG81705,2022-01-05,2022-01-09,Standard,3,4,0,0
BKG87352,2024-12-17,2022-01-09,Standard,2,-1073,0,0
BKG86171,2022-01-01,2022-01-09,Deluxe,1,8,0,0
BKG87910,2022-01-04,2022-01-09,Standard,2,5,1,0
BKG85720,2024-12-27,2022-01-09,Suite,2,-1083,0,0
BKG84411,2024-12-19,2022-01-09,Suite,1,-1075,0,0
BKG85442,2024-12-28,2022-01-09,Suite,2,-1084,0,0
BKG83265,2024-12-15,2022-01-09,Standard,1,-1071,1,0
BKG83487,2024-12-22,2022-01-09,Deluxe,3,-1078,0,0
BKG87998,2024-12-23,2022-01-09,Standard,1,-1079,0,0
BKG89474,2022-01-03,2022-01-09,Suite,3,6,0,0
BKG89875,2024-12-13,2022-01-09,Standard,3,-1069,0,0
BKG88195,2022-01-04,2022-01-09,Deluxe,3,5,0,0
BKG84521,2024-12-17,2022-01-09,Standard,3,-1073,0,0
BKG86540,2024-12-23,2022-01-09,Suite,2,-1079,0,0
BKG89420,2022-01-01,2022-01-09,Standard,1,8,0,0
BKG85505,2024-12-25,2022-01-09,Suite,3,-1081,0,0
BKG83170,2022-01-05,2022-01-09,Deluxe,1,4,0,0
BKG88720,2024-12-13,2022-01-09,Standard,1,-1069,0,0
BKG83779,2022-01-05,2022-01-09,Standard,3,4,0,0
BKG89983,2022-01-07,2022-01-09,Standard,2,2,0,0
BKG86991,2024-12-14,2022-01-09,Suite,1,-1070,0,0
BKG89466,2024-12-14,2022-01-09,Deluxe,2,-1070,0,0
BKG83087,2024-12-19,2022-01-09,Deluxe,3,-1075,0,0
BKG89135,2024-12-28,2022-01-09,Deluxe,3,-1084,0,0
BKG81246,2022-01-06,2022-01-09,Suite,2,3,0,0
BKG83879,2024-12-15,2022-01-09,Suite,3,-1071,0,0
BKG85554,2024-12-23,2022-01-09,Suite,2,-1079,0,0
BKG82755,2024-12-26,2022-01-09,Deluxe,3,-1082,0,0
BKG85235,2024-12-21,2022-01-09,Standard,1,-1077,0,0
BKG87434,2024-12-21,2022-01-09,Deluxe,2,-1077,0,0
BKG81690,2024-12-26,2022-01-09,Suite,3,-1082,0,0
BKG89705,2024-12-22,2022-01-09,Standard,3,-1078,0,0
BKG88400,2022-01-04,2022-01-09,Suite,1,5,0,0
BKG86905,2024-12-14,2022-01-09,Suite,1,-1070,0,0
BKG84885,2022-01-08,2022-01-09,Standard,3,1,0,0
BKG89938,2024-12-17,2022-01-09,Deluxe,3,-1073,0,0
BKG81986,2024-12-15,2022-01-09,Standard,1,-1071,0,0
BKG84856,2024-12-11,2022-01-09,Suite,1,-1067,0,0
BKG88572,2024-12-22,2022-01-09,Standard,2,-1078,1,0
BKG89489,2022-01-06,2022-01-09,Suite,1,3,0,0
BKG85837,2024-12-27,2022-01-09,Standard,3,-1083,0,0
BKG84545,2024-12-20,2022-01-09,Deluxe,1,-1076,0,0
BKG84510,2024-12-15,2022-01-09,Standard,1,-1071,1,0
BKG82969,2022-01-03,2022-01-09,Suite,1,6,0,0
BKG89070,2024-12-30,2022-01-09,Standard,3,-1086,0,0
BKG81789,2024-12-22,2022-01-09,Deluxe,1,-1078,0,0
BKG86624,2024-12-11,2022-01-09,Deluxe,2,-1067,0,0
BKG84255,2024-12-26,2022-01-09,Standard,3,-1082,1,0
BKG85428,2022-01-03,2022-01-09,Suite,3,6,0,0
BKG88444,2024-12-16,2022-01-09,Deluxe,1,-1072,0,0
BKG87939,2022-01-08,2022-01-09,Deluxe,2,1,0,0
BKG89223,2024-12-28,2022-01-09,Deluxe,2,-1084,0,0
BKG88561,2022-01-01,2022-01-09,Deluxe,1,8,0,0
BKG87687,2024-12-18,2022-01-09,Suite,1,-1074,0,0
BKG87529,2024-12-27,2022-01-09,Standard,1,-1083,0,0
BKG82411,2022-01-08,2022-01-09,Suite,1,1,0,0
BKG81798,2022-01-08,2022-01-09,Suite,1,1,0,0
BKG86294,2022-01-02,2022-01-09,Standard,3,7,1,0
BKG83133,2024-12-30,2022-01-09,Suite,2,-1086,0,0
BKG82632,2024-12-24,2022-01-09,Deluxe,3,-1080,0,0
BKG81297,2024-12-13,2022-01-09,Deluxe,3,-1069,0,0
BKG81325,2024-12-11,2022-01-09,Suite,3,-1067,0,0
BKG83574,2024-12-25,2022-01-09,Suite,2,-1081,0,0
BKG82321,2022-01-03,2022-01-09,Deluxe,1,6,0,0
BKG86845,2022-01-05,2022-01-09,Suite,2,4,0,0
BKG87913,2024-12-22,2022-01-09,Suite,3,-1078,0,0
BKG86305,2022-01-03,2022-01-09,Deluxe,1,6,1,0
BKG84360,2022-01-08,2022-01-09,Standard,3,1,1,0
BKG81221,2024-12-24,2022-01-09,Standard,2,-1080,1,0
BKG82649,2022-01-04,2022-01-09,Deluxe,1,5,0,0
BKG84527,2024-12-24,2022-01-09,Deluxe,2,-1080,1,0
BKG82017,2024-12-20,2022-01-09,Deluxe,2,-1076,0,0
BKG82228,2024-12-30,2022-01-09,Standard,1,-1086,0,0
BKG84316,2024-12-11,2022-01-09,Deluxe,1,-1067,0,0
BKG89764,2022-01-07,2022-01-09,Suite,2,2,1,0
BKG86211,2024-12-28,2022-01-09,Suite,1,-1084,0,0
BKG87813,2024-12-25,2022-01-09,Suite,2,-1081,0,0
BKG86928,2022-01-02,2022-01-09,Deluxe,2,7,0,0
BKG85181,2024-12-21,2022-01-09,Deluxe,2,-1077,0,0
BKG83728,2024-12-29,2022-01-09,Deluxe,1,-1085,0,0
BKG96484,2022-01-05,2022-01-10,Suite,1,5,0,0
BKG92422,2024-12-17,2022-01-10,Standard,1,-1072,0,0
BKG93082,2024-12-22,2022-01-10,Suite,1,-1077,0,0
BKG95828,2024-12-23,2022-01-10,Deluxe,3,-1078,0,0
BKG99084,2024-12-17,2022-01-10,Deluxe,1,-1072,0,0
BKG95405,2022-01-05,2022-01-10,Suite,1,5,0,0
BKG98321,2024-12-19,2022-01-10,Standard,3,-1074,0,0
BKG91033,2024-12-27,2022-01-10,Suite,3,-1082,0,0
BKG91307,2022-01-08,2022-01-10,Suite,2,2,0,0
BKG98148,2022-01-06,2022-01-10,Suite,1,4,0,0
BKG94700,2024-12-28,2022-01-10,Standard,2,-1083,0,0
BKG98814,2024-12-25,2022-01-10,Standard,1,-1080,0,0
BKG95614,2024-12-19,2022-01-10,Deluxe,1,-1074,0,0
BKG92118,2022-01-02,2022-01-10,Deluxe,3,8,1,0
BKG91066,2024-12-17,2022-01-10,Suite,2,-1072,1,0
BKG91464,2024-12-19,2022-01-10,Suite,3,-1074,0,0
BKG92929,2024-12-12,2022-01-10,Standard,3,-1067,0,0
BKG92749,2022-01-08,2022-01-10,Deluxe,2,2,0,0
BKG99456,2024-12-19,2022-01-10,Suite,3,-1074,0,0
BKG98611,2022-01-03,2022-01-10,Standard,2,7,1,0
BKG97471,2024-12-27,2022-01-10,Suite,1,-1082,0,0
BKG96778,2024-12-20,2022-01-10,Standard,3,-1075,1,0
BKG95776,2024-12-22,2022-01-10,Standard,2,-1077,0,0
BKG95796,2024-12-23,2022-01-10,Standard,1,-1078,0,0
BKG96344,2022-01-09,2022-01-10,Deluxe,3,1,1,0
BKG93272,2024-12-14,2022-01-10,Standard,1,-1069,0,0
BKG99490,2022-01-06,2022-01-10,Deluxe,2,4,0,0
BKG92600,2024-12-30,2022-01-10,Suite,3,-1085,0,0
BKG99708,2022-01-06,2022-01-10,Suite,2,4,0,0
BKG93100,2024-12-21,2022-01-10,Standard,1,-1076,0,0
BKG93021,2022-01-03,2022-01-10,Standard,1,7,0,0
BKG98616,2024-12-31,2022-01-10,Suite,2,-1086,0,0
BKG94782,2024-12-12,2022-01-10,Standard,1,-1067,0,0
BKG95287,2024-12-28,2022-01-10,Suite,1,-1083,0,1
BKG96785,2024-12-31,2022-01-10,Suite,2,-1086,0,0
BKG91391,2022-01-06,2022-01-10,Deluxe,1,4,1,0
BKG97737,2024-12-25,2022-01-10,Suite,3,-1080,1,0
BKG97911,2024-12-25,2022-01-10,Suite,2,-1080,0,1
BKG97644,2022-01-08,2022-01-10,Deluxe,1,2,0,0
BKG92791,2024-12-18,2022-01-10,Suite,2,-1073,1,0
BKG97875,2022-01-09,2022-01-10,Deluxe,3,1,0,1
BKG97695,2024-12-24,2022-01-10,Deluxe,1,-1079,0,0
BKG91448,2024-12-17,2022-01-10,Deluxe,2,-1072,0,0
BKG95892,2024-12-20,2022-01-10,Standard,3,-1075,0,0
BKG98780,2024-12-26,2022-01-10,Suite,1,-1081,0,0
BKG96441,2022-01-07,2022-01-10,Suite,1,3,0,1
BKG94845,2024-12-31,2022-01-10,Deluxe,2,-1086,0,0
BKG93981,2024-12-26,2022-01-10,Suite,1,-1081,0,0
BKG96738,2022-01-04,2022-01-10,Standard,1,6,1,0
BKG93638,2024-12-25,2022-01-10,Suite,3,-1080,0,0
BKG102409,2024-12-16,2022-01-11,Suite,1,-1070,0,0
BKG102275,2024-12-16,2022-01-11,Suite,1,-1070,0,0
BKG108235,2022-01-02,2022-01-11,Suite,3,9,0,0
BKG106465,2022-01-09,2022-01-11,Suite,1,2,0,0
BKG108253,2022-01-02,2022-01-11,Suite,3,9,1,0
BKG103041,2022-01-05,2022-01-11,Standard,2,6,0,0
BKG108990,2024-12-31,2022-01-11,Deluxe,2,-1085,1,0
BKG105498,2022-01-01,2022-01-11,Deluxe,2,10,1,0
BKG107925,2024-12-29,2022-01-11,Suite,2,-1083,0,0
BKG109233,2024-12-18,2022-01-11,Suite,1,-1072,0,0
BKG101480,2024-12-27,2022-01-11,Standard,1,-1081,0,0
BKG105271,2024-12-13,2022-01-11,Suite,2,-1067,0,0
BKG108336,2024-12-30,2022-01-11,Deluxe,2,-1084,1,0
BKG107070,2022-01-08,2022-01-11,Standard,3,3,0,0
BKG104964,2024-12-23,2022-01-11,Deluxe,2,-1077,0,0
BKG105250,2022-01-04,2022-01-11,Suite,2,7,0,0
BKG106198,2024-12-31,2022-01-11,Deluxe,2,-1085,1,0
BKG101058,2024-12-28,2022-01-11,Deluxe,2,-1082,0,0
BKG102385,2022-01-10,2022-01-11,Standard,3,1,0,0
BKG101812,2024-12-27,2022-01-11,Suite,2,-1081,0,0
BKG109605,2022-01-04,2022-01-11,Standard,1,7,0,1
BKG108132,2024-12-24,2022-01-11,Standard,2,-1078,0,0
BKG107491,2022-01-09,2022-01-11,Deluxe,2,2,0,0
BKG103280,2024-12-20,2022-01-11,Deluxe,3,-1074,0,0
BKG102101,2024-12-25,2022-01-11,Standard,2,-1079,0,0
BKG104902,2024-12-31,2022-01-11,Suite,3,-1085,0,0
BKG107162,2024-12-18,2022-01-11,Suite,2,-1072,0,0
BKG106745,2022-01-01,2022-01-11,Standard,1,10,0,0
BKG104999,2024-12-19,2022-01-11,Suite,1,-1073,0,0
BKG102208,2024-12-29,2022-01-11,Standard,2,-1083,1,0
BKG109103,2022-01-05,2022-01-11,Deluxe,2,6,1,0
BKG101368,2024-12-31,2022-01-11,Deluxe,1,-1085,0,0
BKG107867,2024-12-26,2022-01-11,Suite,2,-1080,0,0
BKG103069,2024-12-28,2022-01-11,Standard,3,-1082,0,0
BKG105105,2022-01-02,2022-01-11,Standard,3,9,0,0
BKG102257,2024-12-25,2022-01-11,Standard,2,-1079,1,0
BKG107847,2024-12-26,2022-01-11,Deluxe,1,-1080,0,0
BKG104505,2024-12-13,2022-01-11,Suite,1,-1067,0,0
BKG106061,2022-01-10,2022-01-11,Deluxe,2,1,0,0
BKG102881,2022-01-10,2022-01-11,Suite,1,1,0,0
BKG109410,2024-12-20,2022-01-11,Suite,3,-1074,0,1
BKG106076,2024-12-15,2022-01-11,Deluxe,1,-1069,0,0
BKG105557,2024-12-26,2022-01-11,Standard,3,-1080,0,0
BKG108812,2024-12-17,2022-01-11,Deluxe,3,-1071,0,0
BKG108125,2024-12-25,2022-01-11,Suite,1,-1079,0,0
BKG109414,2022-01-07,2022-01-11,Suite,3,4,0,0
BKG109705,2022-01-07,2022-01-11,Suite,1,4,0,0
BKG105475,2024-12-14,2022-01-11,Deluxe,1,-1068,1,0
BKG105219,2024-12-25,2022-01-11,Standard,2,-1079,1,0
BKG113738,2024-12-19,2022-01-12,Standard,3,-1072,0,0
BKG116568,2024-12-16,2022-01-12,Standard,3,-1069,0,0
BKG116134,2024-12-28,2022-01-12,Deluxe,2,-1081,0,0
BKG114123,2024-12-15,2022-01-12,Deluxe,2,-1068,1,0
BKG117648,2024-12-23,2022-01-12,Deluxe,1,-1076,1,0
BKG114037,2024-12-17,2022-01-12,Suite,2,-1070,0,0
BKG118251,2024-12-18,2022-01-12,Suite,2,-1071,0,0
BKG115099,2024-12-21,2022-01-12,Suite,1,-1074,0,0
BKG118791,2022-01-08,2022-01-12,Suite,2,4,0,0
BKG111892,2024-12-31,2022-01-12,Deluxe,1,-1084,0,0
BKG119558,2024-12-31,2022-01-12,Standard,1,-1084,0,0
BKG116625,2024-12-30,2022-01-12,Suite,2,-1083,0,0
BKG117834,2022-01-05,2022-01-12,Deluxe,1,7,0,0
BKG113865,2024-12-23,2022-01-12,Suite,3,-1076,0,0
BKG114705,2024-12-29,2022-01-12,Deluxe,3,-1082,0,0
BKG117378,2022-01-01,2022-01-12,Deluxe,3,11,0,0
BKG111743,2024-12-14,2022-01-12,Suite,1,-1067,0,0
BKG112342,2024-12-16,2022-01-12,Suite,3,-1069,0,0
BKG118743,2024-12-27,2022-01-12,Standard,1,-1080,0,0
BKG118408,2024-12-24,2022-01-12,Standard,1,-1077,1,0
BKG113917,2024-12-22,2022-01-12,Deluxe,2,-1075,0,1
BKG113943,2024-12-15,2022-01-12,Standard,3,-1068,1,0
BKG119760,2024-12-30,2022-01-12,Deluxe,3,-1083,0,0
BKG114243,2022-01-03,2022-01-12,Deluxe,2,9,0,0
BKG113306,2024-12-20,2022-01-12,Deluxe,2,-1073,0,0
BKG118356,2024-12-15,2022-01-12,Deluxe,1,-1068,0,0
BKG114321,2024-12-19,2022-01-12,Suite,3,-1072,0,0
BKG112648,2024-12-30,2022-01-12,Deluxe,1,-1083,0,0
BKG115998,2022-01-04,2022-01-12,Standard,2,8,0,0
BKG112212,2024-12-17,2022-01-12,Suite,2,-1070,0,0
BKG112264,2022-01-01,2022-01-12,Standard,2,11,0,0
BKG113172,2024-12-24,2022-01-12,Standard,2,-1077,0,0
BKG116013,2024-12-16,2022-01-12,Suite,3,-1069,0,0
BKG112428,2024-12-25,2022-01-12,Suite,3,-1078,0,0
BKG119549,2024-12-16,2022-01-12,Standard,2,-1069,0,0
BKG116673,2024-12-21,2022-01-12,Standard,2,-1074,1,0
BKG118526,2024-12-27,2022-01-12,Deluxe,1,-1080,0,0
BKG112438,2024-12-26,2022-01-12,Standard,1,-1079,1,0
BKG119751,2024-12-28,2022-01-12,Deluxe,3,-1081,1,0
BKG117669,2022-01-11,2022-01-12,Suite,3,1,0,0
BKG113039,2024-12-14,2022-01-12,Suite,3,-1067,0,0
BKG116326,2022-01-01,2022-01-12,Deluxe,3,11,0,0
BKG118891,2024-12-18,2022-01-12,Suite,3,-1071,0,0
BKG114047,2024-12-26,2022-01-12,Deluxe,3,-1079,0,0
BKG118807,2024-12-17,2022-01-12,Suite,2,-1070,0,0
BKG117743,2024-12-20,2022-01-12,Suite,3,-1073,0,0
BKG116913,2024-12-25,2022-01-12,Suite,1,-1078,0,0
BKG118133,2024-12-29,2022-01-12,Suite,1,-1082,0,0
BKG116724,2022-01-02,2022-01-12,Suite,1,10,1,0
BKG116278,2024-12-21,2022-01-12,Suite,3,-1074,0,0
BKG122992,2022-01-03,2022-01-13,Suite,2,10,0,0
BKG128688,2024-12-20,2022-01-13,Standard,1,-1072,0,0
BKG121062,2022-01-06,2022-01-13,Standard,2,7,1,0
BKG129010,2022-01-09,2022-01-13,Standard,1,4,0,0
BKG126253,2022-01-10,2022-01-13,Standard,1,3,0,0
BKG125698,2024-12-28,2022-01-13,Standard,3,-1080,0,0
BKG127420,2024-12-23,2022-01-13,Standard,3,-1075,0,0
BKG127562,2022-01-06,2022-01-13,Standard,3,7,0,0
BKG126305,2022-01-11,2022-01-13,Standard,3,2,0,0
BKG121067,2022-01-11,2022-01-13,Deluxe,2,2,0,0
BKG126826,2022-01-06,2022-01-13,Standard,1,7,0,0
BKG121782,2022-01-03,2022-01-13,Suite,2,10,1,0
BKG124554,2024-12-24,2022-01-13,Standard,1,-1076,0,0
BKG127913,2022-01-09,2022-01-13,Standard,3,4,0,0
BKG121158,2022-01-09,2022-01-13,Suite,3,4,0,0
BKG128545,2022-01-06,2022-01-13,Standard,2,7,0,0
BKG129215,2024-12-22,2022-01-13,Deluxe,2,-1074,1,0
BKG126498,2024-12-16,2022-01-13,Deluxe,3,-1068,0,0
BKG122237,2022-01-09,2022-01-13,Suite,3,4,0,0
BKG123287,2024-12-18,2022-01-13,Suite,2,-1070,0,0
BKG121174,2024-12-18,2022-01-13,Standard,1,-1070,0,0
BKG124001,2022-01-05,2022-01-13,Suite,2,8,0,0
BKG128341,2022-01-08,2022-01-13,Standard,3,5,0,1
BKG124226,2024-12-21,2022-01-13,Suite,2,-1073,0,0
BKG128999,2024-12-16,2022-01-13,Standard,2,-1068,1,0
BKG124537,2024-12-17,2022-01-13,Standard,1,-1069,0,0
BKG125026,2022-01-09,2022-01-13,Standard,1,4,0,0
BKG127478,2022-01-02,2022-01-13,Standard,2,11,0,0
BKG123906,2024-12-16,2022-01-13,Deluxe,3,-1068,0,0
BKG128982,2024-12-23,2022-01-13,Suite,3,-1075,1,0
BKG126258,2024-12-20,2022-01-13,Standard,1,-1072,0,0
BKG127708,2022-01-07,2022-01-13,Suite,3,6,0,0
BKG121138,2022-01-10,2022-01-13,Standard,3,3,0,0
BKG127201,2022-01-08,2022-01-13,Deluxe,2,5,0,0
BKG127867,2022-01-03,2022-01-13,Standard,2,10,0,0
BKG127310,2024-12-30,2022-01-13,Standard,1,-1082,0,0
BKG125239,2024-12-29,2022-01-13,Deluxe,3,-1081,0,0
BKG125455,2022-01-06,2022-01-13,Deluxe,1,7,0,0
BKG123921,2022-01-08,2022-01-13,Deluxe,1,5,0,0
BKG122537,2024-12-20,2022-01-13,Standard,3,-1072,0,0
BKG121701,2024-12-30,2022-01-13,Standard,1,-1082,0,0
BKG122690,2022-01-10,2022-01-13,Deluxe,3,3,0,0
BKG135309,2022-01-06,2022-01-14,Standard,1,8,0,0
BKG139141,2022-01-12,2022-01-14,Suite,1,2,0,0
BKG136417,2024-12-17,2022-01-14,Deluxe,1,-1068,1,0
BKG134497,2024-12-23,2022-01-14,Deluxe,2,-1074,0,0
BKG135014,2024-12-29,2022-01-14,Deluxe,1,-1080,0,0
