date,category,sales_amount
2024-04-19,Lunch,1111.12
2024-04-19,Dinner,948.76
2024-04-19,Beverages,673.7
2024-04-20,Breakfast,1075.96
2024-04-20,Lunch,872.63
2024-04-20,Dinner,688.31
2024-04-20,Beverages,777.01
2024-04-21,Breakfast,1113.91
2024-04-21,Lunch,716.76
2024-04-21,Dinner,1574.54
2024-04-21,Beverages,514.98
2024-04-22,Breakfast,834.2
2024-04-22,Lunch,805.3
2024-04-22,Dinner,727.9
2024-04-22,Beverages,620.33
2024-04-23,Breakfast,1145.8
2024-04-23,Lunch,1277.64
2024-04-23,Dinner,1140.3
2024-04-23,Beverages,1130.8
2024-04-24,Breakfast,975.21
2024-04-24,Lunch,1059.64
2024-04-24,Dinner,1145.74
2024-04-24,Beverages,488.59
2024-04-25,Breakfast,1522.94
2024-04-25,Lunch,1177.1
2024-04-25,Dinner,971.01
2024-04-25,Beverages,872.28
2024-04-26,Breakfast,981.62
2024-04-26,Lunch,1123.19
2024-04-26,Dinner,823.0
2024-04-26,Beverages,708.08
2024-04-27,Breakfast,1122.77
2024-04-27,Lunch,1160.19
2024-04-27,Dinner,821.78
2024-04-27,Beverages,732.04
2024-04-28,Breakfast,998.77
2024-04-28,Lunch,887.09
2024-04-28,Dinner,856.86
2024-04-28,Beverages,627.54
2024-04-29,Breakfast,953.96
2024-04-29,Lunch,830.18
2024-04-29,Dinner,969.0
2024-04-29,Beverages,533.86
2024-04-30,Breakfast,1118.06
2024-04-30,Lunch,967.09
2024-04-30,Dinner,1054.03
2024-04-30,Beverages,436.56
2024-05-01,Breakfast,718.4
2024-05-01,Lunch,789.43
2024-05-01,Dinner,800.22
2024-05-01,Beverages,593.55
2024-05-02,Breakfast,961.39
2024-05-02,Lunch,871.84
2024-05-02,Dinner,1048.62
2024-05-02,Beverages,525.49
2024-05-03,Breakfast,941.38
2024-05-03,Lunch,1278.86
2024-05-03,Dinner,1150.24
2024-05-03,Beverages,725.72
2024-05-04,Breakfast,905.53
2024-05-04,Lunch,1021.04
2024-05-04,Dinner,1031.63
2024-05-04,Beverages,801.05
2024-05-05,Breakfast,1193.47
2024-05-05,Lunch,1136.24
2024-05-05,Dinner,1362.93
2024-05-05,Beverages,625.2
2024-05-06,Breakfast,1108.51
2024-05-06,Lunch,1203.69
2024-05-06,Dinner,680.91
2024-05-06,Beverages,622.42
2024-05-07,Breakfast,1058.07
2024-05-07,Lunch,802.69
2024-05-07,Dinner,1009.55
2024-05-07,Beverages,652.91
2024-05-08,Breakfast,1296.51
2024-05-08,Lunch,356.71
2024-05-08,Dinner,1145.23
2024-05-08,Beverages,769.91
2024-05-09,Breakfast,961.7
2024-05-09,Lunch,665.09
2024-05-09,Dinner,954.86
2024-05-09,Beverages,607.12
2024-05-10,Breakfast,1026.23
2024-05-10,Lunch,1164.61
2024-05-10,Dinner,1123.58
2024-05-10,Beverages,426.66
2024-05-11,Breakfast,1359.11
2024-05-11,Lunch,877.21
2024-05-11,Dinner,1004.89
2024-05-11,Beverages,720.93
2024-05-12,Breakfast,1109.7
2024-05-12,Lunch,703.3
2024-05-12,Dinner,876.18
2024-05-12,Beverages,738.64
2024-05-13,Breakfast,1027.98
2024-05-13,Lunch,1032.02
2024-05-13,Dinner,842.12
2024-05-13,Beverages,951.42
2024-05-14,Breakfast,1258.54
2024-05-14,Lunch,1024.19
2024-05-14,Dinner,868.96
2024-05-14,Beverages,631.78
2024-05-15,Breakfast,870.91
2024-05-15,Lunch,1122.02
2024-05-15,Dinner,820.54
2024-05-15,Beverages,891.8
2024-05-16,Breakfast,920.99
2024-05-16,Lunch,946.5
2024-05-16,Dinner,1059.88
2024-05-16,Beverages,519.41
2024-05-17,Breakfast,803.82
2024-05-17,Lunch,1267.08
2024-05-17,Dinner,1109.74
2024-05-17,Beverages,676.0
2024-05-18,Breakfast,1042.63
2024-05-18,Lunch,1281.66
2024-05-18,Dinner,1037.77
2024-05-18,Beverages,612.93
2024-05-19,Breakfast,1126.89
2024-05-19,Lunch,1151.7
2024-05-19,Dinner,1066.21
2024-05-19,Beverages,675.53
2024-05-20,Breakfast,943.25
2024-05-20,Lunch,909.34
2024-05-20,Dinner,792.91
2024-05-20,Beverages,922.33
2024-05-21,Breakfast,1168.01
2024-05-21,Lunch,1225.0
2024-05-21,Dinner,832.57
2024-05-21,Beverages,926.49
2024-05-22,Breakfast,831.12
2024-05-22,Lunch,852.45
2024-05-22,Dinner,524.06
2024-05-22,Beverages,1027.97
2024-05-23,Breakfast,677.76
2024-05-23,Lunch,1118.25
2024-05-23,Dinner,1003.66
2024-05-23,Beverages,748.39
2024-05-24,Breakfast,1015.98
2024-05-24,Lunch,841.31
2024-05-24,Dinner,855.5
2024-05-24,Beverages,685.66
2024-05-25,Breakfast,1167.87
2024-05-25,Lunch,1314.5
2024-05-25,Dinner,901.78
2024-05-25,Beverages,788.07
2024-05-26,Breakfast,871.38
2024-05-26,Lunch,873.42
2024-05-26,Dinner,964.49
2024-05-26,Beverages,928.94
2024-05-27,Breakfast,772.04
2024-05-27,Lunch,947.85
2024-05-27,Dinner,1168.79
2024-05-27,Beverages,1466.03
2024-05-28,Breakfast,1358.7
2024-05-28,Lunch,1151.16
2024-05-28,Dinner,1333.02
2024-05-28,Beverages,702.05
2024-05-29,Breakfast,888.6
2024-05-29,Lunch,786.16
2024-05-29,Dinner,408.88
2024-05-29,Beverages,597.74
2024-05-30,Breakfast,912.16
2024-05-30,Lunch,1132.86
2024-05-30,Dinner,702.81
2024-05-30,Beverages,673.0
2024-05-31,Breakfast,899.97
2024-05-31,Lunch,502.9
2024-05-31,Dinner,957.13
2024-05-31,Beverages,756.17
2024-06-01,Breakfast,1466.97
2024-06-01,Lunch,1004.37
2024-06-01,Dinner,528.29
2024-06-01,Beverages,505.38
2024-06-02,Breakfast,971.0
2024-06-02,Lunch,799.46
2024-06-02,Dinner,1024.71
2024-06-02,Beverages,420.16
2024-06-03,Breakfast,513.51
2024-06-03,Lunch,1289.35
2024-06-03,Dinner,1084.35
2024-06-03,Beverages,764.08
2024-06-04,Breakfast,902.73
2024-06-04,Lunch,1114.32
2024-06-04,Dinner,917.98
2024-06-04,Beverages,923.03
2024-06-05,Breakfast,1096.39
2024-06-05,Lunch,915.38
2024-06-05,Dinner,699.65
2024-06-05,Beverages,506.58
2024-06-06,Breakfast,963.37
2024-06-06,Lunch,1030.31
2024-06-06,Dinner,1026.79
2024-06-06,Beverages,756.34
2024-06-07,Breakfast,786.78
2024-06-07,Lunch,918.36
2024-06-07,Dinner,1196.98
2024-06-07,Beverages,644.56
2024-06-08,Breakfast,1020.5
2024-06-08,Lunch,995.65
2024-06-08,Dinner,799.86
2024-06-08,Beverages,742.82
2024-06-09,Breakfast,652.45
2024-06-09,Lunch,1108.12
2024-06-09,Dinner,1300.53
2024-06-09,Beverages,957.87
2024-06-10,Breakfast,1084.19
2024-06-10,Lunch,1288.05
2024-06-10,Dinner,742.84
2024-06-10,Beverages,835.65
2024-06-11,Breakfast,1164.69
2024-06-11,Lunch,946.49
2024-06-11,Dinner,899.55
2024-06-11,Beverages,333.9
2024-06-12,Breakfast,1533.08
2024-06-12,Lunch,911.37
2024-06-12,Dinner,1525.68
2024-06-12,Beverages,963.85
2024-06-13,Breakfast,1198.38
2024-06-13,Lunch,682.37
2024-06-13,Dinner,881.06
2024-06-13,Beverages,952.02
2024-06-14,Breakfast,963.38
2024-06-14,Lunch,1072.06
2024-06-14,Dinner,862.17
2024-06-14,Beverages,489.94
2024-06-15,Breakfast,1356.66
2024-06-15,Lunch,813.39
2024-06-15,Dinner,1005.31
2024-06-15,Beverages,740.48
2024-06-16,Breakfast,787.71
2024-06-16,Lunch,1001.62
2024-06-16,Dinner,1044.75
2024-06-16,Beverages,472.39
2024-06-17,Breakfast,794.73
2024-06-17,Lunch,840.3
2024-06-17,Dinner,1262.51
2024-06-17,Beverages,608.31
2024-06-18,Breakfast,1104.68
2024-06-18,Lunch,847.75
2024-06-18,Dinner,1158.47
2024-06-18,Beverages,717.24
2024-06-19,Breakfast,601.71
2024-06-19,Lunch,1208.91
2024-06-19,Dinner,838.1
2024-06-19,Beverages,437.96
2024-06-20,Breakfast,1361.68
2024-06-20,Lunch,1009.56
2024-06-20,Dinner,1228.39
2024-06-20,Beverages,525.27
2024-06-21,Breakfast,664.3
2024-06-21,Lunch,1103.61
2024-06-21,Dinner,1192.65
2024-06-21,Beverages,587.52
2024-06-22,Breakfast,1026.79
2024-06-22,Lunch,1085.32
2024-06-22,Dinner,715.34
2024-06-22,Beverages,782.84
2024-06-23,Breakfast,831.17
2024-06-23,Lunch,635.5
2024-06-23,Dinner,790.53
2024-06-23,Beverages,825.74
2024-06-24,Breakfast,1010.63
2024-06-24,Lunch,768.47
2024-06-24,Dinner,1294.58
2024-06-24,Beverages,811.05
2024-06-25,Breakfast,661.55
2024-06-25,Lunch,1147.37
2024-06-25,Dinner,1074.6
2024-06-25,Beverages,577.71
2024-06-26,Breakfast,948.33
2024-06-26,Lunch,880.36
2024-06-26,Dinner,1044.45
2024-06-26,Beverages,740.89
2024-06-27,Breakfast,1048.72
2024-06-27,Lunch,940.05
2024-06-27,Dinner,1273.64
2024-06-27,Beverages,718.8
2024-06-28,Breakfast,1123.8
2024-06-28,Lunch,790.36
2024-06-28,Dinner,1026.61
2024-06-28,Beverages,995.55
2024-06-29,Breakfast,1031.03
2024-06-29,Lunch,922.88
2024-06-29,Dinner,1169.3
2024-06-29,Beverages,531.59
2024-06-30,Breakfast,955.91
2024-06-30,Lunch,762.22
2024-06-30,Dinner,905.45
2024-06-30,Beverages,449.11
2024-07-01,Breakfast,683.07
2024-07-01,Lunch,1373.3
2024-07-01,Dinner,1037.86
2024-07-01,Beverages,916.3
2024-07-02,Breakfast,1002.83
2024-07-02,Lunch,1183.5
2024-07-02,Dinner,995.14
2024-07-02,Beverages,559.84
2024-07-03,Breakfast,670.82
2024-07-03,Lunch,823.36
2024-07-03,Dinner,953.74
2024-07-03,Beverages,573.51
2024-07-04,Breakfast,927.39
2024-07-04,Lunch,858.65
2024-07-04,Dinner,927.2
2024-07-04,Beverages,892.2
2024-07-05,Breakfast,925.25
2024-07-05,Lunch,1155.24
2024-07-05,Dinner,510.2
2024-07-05,Beverages,366.28
2024-07-06,Breakfast,1080.72
2024-07-06,Lunch,1244.54
2024-07-06,Dinner,791.32
2024-07-06,Beverages,730.28
2024-07-07,Breakfast,1055.85
2024-07-07,Lunch,511.23
2024-07-07,Dinner,833.04
2024-07-07,Beverages,773.65
2024-07-08,Breakfast,926.98
2024-07-08,Lunch,1144.79
2024-07-08,Dinner,1162.9
2024-07-08,Beverages,511.38
2024-07-09,Breakfast,694.45
2024-07-09,Lunch,1275.08
2024-07-09,Dinner,917.38
2024-07-09,Beverages,558.48
2024-07-10,Breakfast,908.97
2024-07-10,Lunch,1527.3
2024-07-10,Dinner,1043.89
2024-07-10,Beverages,1229.69
2024-07-11,Breakfast,980.91
2024-07-11,Lunch,788.23
2024-07-11,Dinner,1355.53
2024-07-11,Beverages,853.37
2024-07-12,Breakfast,944.77
2024-07-12,Lunch,1002.37
2024-07-12,Dinner,958.05
2024-07-12,Beverages,582.37
2024-07-13,Breakfast,1005.59
2024-07-13,Lunch,1148.6
2024-07-13,Dinner,961.34
2024-07-13,Beverages,574.38
2024-07-14,Breakfast,1262.98
2024-07-14,Lunch,1375.58
2024-07-14,Dinner,1187.27
2024-07-14,Beverages,520.71
2024-07-15,Breakfast,847.24
2024-07-15,Lunch,1061.8
2024-07-15,Dinner,1254.4
2024-07-15,Beverages,839.67
2024-07-16,Breakfast,897.88
2024-07-16,Lunch,1107.25
2024-07-16,Dinner,722.62
2024-07-16,Beverages,630.21
2024-07-17,Breakfast,848.41
2024-07-17,Lunch,1190.97
2024-07-17,Dinner,676.02
2024-07-17,Beverages,614.91
2024-07-18,Breakfast,1003.51
2024-07-18,Lunch,1122.64
2024-07-18,Dinner,843.58
2024-07-18,Beverages,767.54
2024-07-19,Breakfast,915.35
2024-07-19,Lunch,767.64
2024-07-19,Dinner,902.08
2024-07-19,Beverages,889.83
2024-07-20,Breakfast,796.64
2024-07-20,Lunch,1060.48
2024-07-20,Dinner,909.24
2024-07-20,Beverages,701.88
2024-07-21,Breakfast,1390.71
2024-07-21,Lunch,1206.56
2024-07-21,Dinner,961.33
2024-07-21,Beverages,1110.11
2024-07-22,Breakfast,967.53
2024-07-22,Lunch,1053.12
2024-07-22,Dinner,821.25
2024-07-22,Beverages,447.28
2024-07-23,Breakfast,1316.08
2024-07-23,Lunch,745.54
2024-07-23,Dinner,949.22
2024-07-23,Beverages,758.18
2024-07-24,Breakfast,745.11
2024-07-24,Lunch,836.07
2024-07-24,Dinner,1186.71
2024-07-24,Beverages,803.38
2024-07-25,Breakfast,982.3
2024-07-25,Lunch,1215.51
2024-07-25,Dinner,1060.61
2024-07-25,Beverages,626.5
2024-07-26,Breakfast,806.42
2024-07-26,Lunch,941.3
2024-07-26,Dinner,1321.48
2024-07-26,Beverages,850.61
2024-07-27,Breakfast,1465.05
2024-07-27,Lunch,1354.88
2024-07-27,Dinner,1234.17
2024-07-27,Beverages,750.67
2024-07-28,Breakfast,1055.44
2024-07-28,Lunch,832.96
2024-07-28,Dinner,999.65
2024-07-28,Beverages,459.46
2024-07-29,Breakfast,970.51
2024-07-29,Lunch,900.63
2024-07-29,Dinner,841.41
2024-07-29,Beverages,908.06
2024-07-30,Breakfast,1055.52
2024-07-30,Lunch,1030.12
2024-07-30,Dinner,1108.96
2024-07-30,Beverages,544.7
2024-07-31,Breakfast,1383.83
2024-07-31,Lunch,996.62
2024-07-31,Dinner,1158.24
2024-07-31,Beverages,739.95
2024-08-01,Breakfast,1018.34
2024-08-01,Lunch,1181.48
2024-08-01,Dinner,1297.71
2024-08-01,Beverages,782.8
2024-08-02,Breakfast,939.3
2024-08-02,Lunch,1259.82
2024-08-02,Dinner,884.65
2024-08-02,Beverages,796.19
2024-08-03,Breakfast,985.93
2024-08-03,Lunch,1089.77
2024-08-03,Dinner,887.77
2024-08-03,Beverages,1046.69
2024-08-04,Breakfast,1088.57
2024-08-04,Lunch,1024.85
2024-08-04,Dinner,649.31
2024-08-04,Beverages,540.78
2024-08-05,Breakfast,1068.24
2024-08-05,Lunch,921.2
2024-08-05,Dinner,787.37
2024-08-05,Beverages,740.05
2024-08-06,Breakfast,884.64
2024-08-06,Lunch,1075.82
2024-08-06,Dinner,1403.01
2024-08-06,Beverages,955.0
2024-08-07,Breakfast,1024.09
2024-08-07,Lunch,579.52
2024-08-07,Dinner,884.44
2024-08-07,Beverages,718.72
2024-08-08,Breakfast,927.62
2024-08-08,Lunch,919.48
2024-08-08,Dinner,938.9
2024-08-08,Beverages,588.72
2024-08-09,Breakfast,891.67
2024-08-09,Lunch,1441.38
2024-08-09,Dinner,739.04
2024-08-09,Beverages,1309.87
2024-08-10,Breakfast,1039.33
2024-08-10,Lunch,935.66
2024-08-10,Dinner,1304.63
2024-08-10,Beverages,503.48
2024-08-11,Breakfast,914.57
2024-08-11,Lunch,992.33
2024-08-11,Dinner,1033.34
2024-08-11,Beverages,708.53
2024-08-12,Breakfast,714.09
2024-08-12,Lunch,991.65
2024-08-12,Dinner,1202.83
2024-08-12,Beverages,1074.29
2024-08-13,Breakfast,1156.21
2024-08-13,Lunch,876.03
2024-08-13,Dinner,890.31
2024-08-13,Beverages,425.84
2024-08-14,Breakfast,1050.91
2024-08-14,Lunch,867.52
2024-08-14,Dinner,846.0
2024-08-14,Beverages,677.43
2024-08-15,Breakfast,961.06
2024-08-15,Lunch,1141.81
2024-08-15,Dinner,799.81
2024-08-15,Beverages,1096.56
2024-08-16,Breakfast,902.79
2024-08-16,Lunch,1344.52
2024-08-16,Dinner,739.53
2024-08-16,Beverages,610.21
2024-08-17,Breakfast,1118.77
2024-08-17,Lunch,677.07
2024-08-17,Dinner,931.4
2024-08-17,Beverages,969.63
2024-08-18,Breakfast,659.08
2024-08-18,Lunch,1087.82
2024-08-18,Dinner,885.45
2024-08-18,Beverages,701.36
2024-08-19,Breakfast,695.44
2024-08-19,Lunch,1217.31
2024-08-19,Dinner,1327.38
2024-08-19,Beverages,582.93
2024-08-20,Breakfast,920.12
2024-08-20,Lunch,1328.69
2024-08-20,Dinner,935.21
2024-08-20,Beverages,756.01
2024-08-21,Breakfast,1357.0
2024-08-21,Lunch,1107.67
2024-08-21,Dinner,1175.03
2024-08-21,Beverages,475.02
2024-08-22,Breakfast,1060.51
2024-08-22,Lunch,1326.55
2024-08-22,Dinner,1105.84
2024-08-22,Beverages,1012.02
2024-08-23,Breakfast,771.1
2024-08-23,Lunch,575.27
2024-08-23,Dinner,1441.78
2024-08-23,Beverages,811.25
2024-08-24,Breakfast,1050.64
2024-08-24,Lunch,1138.17
2024-08-24,Dinner,748.24
2024-08-24,Beverages,237.47
2024-08-25,Breakfast,1354.96
2024-08-25,Lunch,1007.85
2024-08-25,Dinner,1020.67
2024-08-25,Beverages,810.84
2024-08-26,Breakfast,1316.13
2024-08-26,Lunch,838.31
2024-08-26,Dinner,927.82
2024-08-26,Beverages,1088.82
2024-08-27,Breakfast,732.96
2024-08-27,Lunch,1125.47
2024-08-27,Dinner,976.7
2024-08-27,Beverages,585.31
2024-08-28,Breakfast,914.31
2024-08-28,Lunch,1219.64
2024-08-28,Dinner,992.82
2024-08-28,Beverages,437.25
2024-08-29,Breakfast,806.72
2024-08-29,Lunch,1002.58
2024-08-29,Dinner,922.82
2024-08-29,Beverages,548.66
2024-08-30,Breakfast,931.64
2024-08-30,Lunch,1320.04
2024-08-30,Dinner,1067.94
2024-08-30,Beverages,539.5
2024-08-31,Breakfast,1022.61
2024-08-31,Lunch,1070.73
2024-08-31,Dinner,1107.43
2024-08-31,Beverages,887.22
2024-09-01,Breakfast,995.61
2024-09-01,Lunch,1110.02
2024-09-01,Dinner,976.53
2024-09-01,Beverages,457.29
2024-09-02,Breakfast,1041.95
2024-09-02,Lunch,1213.36
2024-09-02,Dinner,598.28
2024-09-02,Beverages,494.67
2024-09-03,Breakfast,842.95
2024-09-03,Lunch,781.79
2024-09-03,Dinner,590.86
2024-09-03,Beverages,641.19
2024-09-04,Breakfast,936.51
2024-09-04,Lunch,941.8
2024-09-04,Dinner,638.5
2024-09-04,Beverages,590.86
2024-09-05,Breakfast,1031.54
2024-09-05,Lunch,1239.29
2024-09-05,Dinner,954.05
2024-09-05,Beverages,955.78
2024-09-06,Breakfast,1220.51
2024-09-06,Lunch,731.68
2024-09-06,Dinner,830.9
2024-09-06,Beverages,760.71
2024-09-07,Breakfast,994.13
2024-09-07,Lunch,799.26
2024-09-07,Dinner,1107.04
2024-09-07,Beverages,476.92
2024-09-08,Breakfast,900.93
2024-09-08,Lunch,858.54
2024-09-08,Dinner,1054.63
2024-09-08,Beverages,791.62
2024-09-09,Breakfast,940.96
2024-09-09,Lunch,1125.87
2024-09-09,Dinner,981.3
2024-09-09,Beverages,542.87
2024-09-10,Breakfast,711.3
2024-09-10,Lunch,1127.98
2024-09-10,Dinner,664.02
2024-09-10,Beverages,1015.08
2024-09-11,Breakfast,1270.1
2024-09-11,Lunch,1089.64
2024-09-11,Dinner,1201.84
2024-09-11,Beverages,760.07
2024-09-12,Breakfast,1029.42
2024-09-12,Lunch,641.02
2024-09-12,Dinner,1215.25
2024-09-12,Beverages,979.56
2024-09-13,Breakfast,810.61
2024-09-13,Lunch,775.93
2024-09-13,Dinner,667.67
2024-09-13,Beverages,624.8
2024-09-14,Breakfast,987.59
2024-09-14,Lunch,1045.05
2024-09-14,Dinner,972.73
2024-09-14,Beverages,925.23
2024-09-15,Breakfast,1111.72
2024-09-15,Lunch,579.56
2024-09-15,Dinner,941.64
2024-09-15,Beverages,1089.83
2024-09-16,Breakfast,1009.94
2024-09-16,Lunch,886.43
2024-09-16,Dinner,907.47
2024-09-16,Beverages,426.85
2024-09-17,Breakfast,1203.89
2024-09-17,Lunch,1043.23
2024-09-17,Dinner,940.9
2024-09-17,Beverages,955.59
2024-09-18,Breakfast,926.68
2024-09-18,Lunch,989.76
2024-09-18,Dinner,780.87
2024-09-18,Beverages,778.29
2024-09-19,Breakfast,1030.63
2024-09-19,Lunch,903.57
2024-09-19,Dinner,1160.3
2024-09-19,Beverages,722.34
2024-09-20,Breakfast,1168.84
2024-09-20,Lunch,1146.21
2024-09-20,Dinner,1019.06
2024-09-20,Beverages,757.25
2024-09-21,Breakfast,1110.56
2024-09-21,Lunch,1093.02
2024-09-21,Dinner,1015.84
2024-09-21,Beverages,642.6
2024-09-22,Breakfast,897.04
2024-09-22,Lunch,1104.26
2024-09-22,Dinner,860.84
2024-09-22,Beverages,939.18
2024-09-23,Breakfast,794.11
2024-09-23,Lunch,748.23
2024-09-23,Dinner,931.83
2024-09-23,Beverages,683.91
2024-09-24,Breakfast,1034.95
2024-09-24,Lunch,529.29
2024-09-24,Dinner,889.1
2024-09-24,Beverages,1028.69
2024-09-25,Breakfast,646.67
2024-09-25,Lunch,978.15
2024-09-25,Dinner,923.29
2024-09-25,Beverages,431.04
2024-09-26,Breakfast,894.84
2024-09-26,Lunch,550.67
2024-09-26,Dinner,1347.69
2024-09-26,Beverages,1001.74
2024-09-27,Breakfast,904.08
2024-09-27,Lunch,1050.86
2024-09-27,Dinner,1350.41
2024-09-27,Beverages,614.08
2024-09-28,Breakfast,1218.17
2024-09-28,Lunch,975.3
2024-09-28,Dinner,1056.0
2024-09-28,Beverages,706.53
2024-09-29,Breakfast,604.46
2024-09-29,Lunch,921.63
2024-09-29,Dinner,825.95
2024-09-29,Beverages,848.78
2024-09-30,Breakfast,1140.53
2024-09-30,Lunch,836.8
2024-09-30,Dinner,985.82
2024-09-30,Beverages,703.51
2024-10-01,Breakfast,801.25
2024-10-01,Lunch,1280.8
2024-10-01,Dinner,976.05
2024-10-01,Beverages,607.36
2024-10-02,Breakfast,829.81
2024-10-02,Lunch,878.21
2024-10-02,Dinner,1024.61
2024-10-02,Beverages,669.85
2024-10-03,Breakfast,1212.63
2024-10-03,Lunch,898.08
2024-10-03,Dinner,1051.24
2024-10-03,Beverages,697.26
2024-10-04,Breakfast,765.92
2024-10-04,Lunch,1124.56
2024-10-04,Dinner,655.6
2024-10-04,Beverages,713.0
2024-10-05,Breakfast,948.85
2024-10-05,Lunch,1021.32
2024-10-05,Dinner,1102.04
2024-10-05,Beverages,892.75
2024-10-06,Breakfast,649.8
2024-10-06,Lunch,955.97
2024-10-06,Dinner,937.18
2024-10-06,Beverages,695.73
2024-10-07,Breakfast,964.73
2024-10-07,Lunch,811.98
2024-10-07,Dinner,979.88
2024-10-07,Beverages,585.51
2024-10-08,Breakfast,1143.18
2024-10-08,Lunch,1283.15
2024-10-08,Dinner,826.03
2024-10-08,Beverages,752.99
2024-10-09,Breakfast,985.94
2024-10-09,Lunch,1156.21
2024-10-09,Dinner,898.86
2024-10-09,Beverages,578.55
2024-10-10,Breakfast,765.7
2024-10-10,Lunch,1289.09
2024-10-10,Dinner,894.82
2024-10-10,Beverages,605.51
2024-10-11,Breakfast,657.89
2024-10-11,Lunch,1215.26
2024-10-11,Dinner,946.28
2024-10-11,Beverages,667.16
2024-10-12,Breakfast,1183.87
2024-10-12,Lunch,752.82
2024-10-12,Dinner,1269.12
2024-10-12,Beverages,956.78
2024-10-13,Breakfast,738.63
2024-10-13,Lunch,747.57
2024-10-13,Dinner,986.91
2024-10-13,Beverages,1150.23
2024-10-14,Breakfast,1253.27
2024-10-14,Lunch,966.32
2024-10-14,Dinner,1013.16
2024-10-14,Beverages,604.63
2024-10-15,Breakfast,986.91
2024-10-15,Lunch,810.2
2024-10-15,Dinner,786.23
2024-10-15,Beverages,721.79
2024-10-16,Breakfast,982.46
2024-10-16,Lunch,1080.24
2024-10-16,Dinner,1002.33
2024-10-16,Beverages,753.24
2024-10-17,Breakfast,1238.62
2024-10-17,Lunch,1055.63
2024-10-17,Dinner,897.38
2024-10-17,Beverages,682.59
2024-10-18,Breakfast,1078.22
2024-10-18,Lunch,1014.84
2024-10-18,Dinner,827.75
2024-10-18,Beverages,970.83
2024-10-19,Breakfast,678.74
2024-10-19,Lunch,997.28
2024-10-19,Dinner,956.12
2024-10-19,Beverages,691.04
2024-10-20,Breakfast,956.74
2024-10-20,Lunch,1139.15
2024-10-20,Dinner,876.65
2024-10-20,Beverages,784.26
2024-10-21,Breakfast,874.23
2024-10-21,Lunch,1212.79
2024-10-21,Dinner,894.26
2024-10-21,Beverages,589.46
2024-10-22,Breakfast,1002.62
2024-10-22,Lunch,820.15
2024-10-22,Dinner,920.97
2024-10-22,Beverages,691.34
2024-10-23,Breakfast,1152.63
2024-10-23,Lunch,1008.11
2024-10-23,Dinner,971.77
2024-10-23,Beverages,529.46
2024-10-24,Breakfast,974.3
2024-10-24,Lunch,765.34
2024-10-24,Dinner,888.43
2024-10-24,Beverages,505.4
2024-10-25,Breakfast,843.75
2024-10-25,Lunch,852.93
2024-10-25,Dinner,912.22
2024-10-25,Beverages,757.25
2024-10-26,Breakfast,985.8
2024-10-26,Lunch,897.51
2024-10-26,Dinner,993.07
2024-10-26,Beverages,862.99
2024-10-27,Breakfast,1010.67
2024-10-27,Lunch,1387.17
2024-10-27,Dinner,935.09
2024-10-27,Beverages,938.46
2024-10-28,Breakfast,907.2
2024-10-28,Lunch,723.99
2024-10-28,Dinner,993.27
2024-10-28,Beverages,832.44
2024-10-29,Breakfast,1033.54
2024-10-29,Lunch,1082.14
2024-10-29,Dinner,1198.79
2024-10-29,Beverages,564.03
2024-10-30,Breakfast,853.27
2024-10-30,Lunch,740.41
2024-10-30,Dinner,1182.99
2024-10-30,Beverages,835.66
2024-10-31,Breakfast,740.02
2024-10-31,Lunch,982.91
2024-10-31,Dinner,1095.34
2024-10-31,Beverages,787.08
2024-11-01,Breakfast,855.09
2024-11-01,Lunch,1100.15
2024-11-01,Dinner,1117.21
2024-11-01,Beverages,639.72
2024-11-02,Breakfast,800.7
2024-11-02,Lunch,756.79
2024-11-02,Dinner,783.76
2024-11-02,Beverages,923.97
2024-11-03,Breakfast,778.82
2024-11-03,Lunch,1124.65
2024-11-03,Dinner,1153.92
2024-11-03,Beverages,956.23
2024-11-04,Breakfast,465.38
2024-11-04,Lunch,733.31
2024-11-04,Dinner,1096.93
2024-11-04,Beverages,906.32
2024-11-05,Breakfast,960.46
2024-11-05,Lunch,546.16
2024-11-05,Dinner,1004.38
2024-11-05,Beverages,638.25
2024-11-06,Breakfast,1007.74
2024-11-06,Lunch,896.72
2024-11-06,Dinner,874.67
2024-11-06,Beverages,560.1
2024-11-07,Breakfast,1269.82
2024-11-07,Lunch,927.51
2024-11-07,Dinner,1270.74
2024-11-07,Beverages,1141.03
2024-11-08,Breakfast,821.54
2024-11-08,Lunch,798.72
2024-11-08,Dinner,1003.18
2024-11-08,Beverages,935.02
2024-11-09,Breakfast,973.17
2024-11-09,Lunch,1073.73
2024-11-09,Dinner,834.98
2024-11-09,Beverages,639.67
2024-11-10,Breakfast,573.77
2024-11-10,Lunch,1281.46
2024-11-10,Dinner,1054.14
2024-11-10,Beverages,959.46
2024-11-11,Breakfast,879.55
2024-11-11,Lunch,1234.26
2024-11-11,Dinner,712.19
2024-11-11,Beverages,595.86
2024-11-12,Breakfast,814.05
2024-11-12,Lunch,1067.25
2024-11-12,Dinner,1243.2
2024-11-12,Beverages,889.86
2024-11-13,Breakfast,661.09
2024-11-13,Lunch,988.81
2024-11-13,Dinner,1017.41
2024-11-13,Beverages,640.99
2024-11-14,Breakfast,1034.08
2024-11-14,Lunch,968.33
2024-11-14,Dinner,1421.01
2024-11-14,Beverages,793.3
2024-11-15,Breakfast,1223.66
2024-11-15,Lunch,904.92
2024-11-15,Dinner,1222.17
